address,rom_name,status,python_equivalent,evidence,confidence
0x5DC58,mob_create,complete,gauntpy/src/gauntpy/mob.py :: mob_create,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5DCBC,moblist_insert,complete,gauntpy/src/gauntpy/mob.py :: moblist_insert,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5DD72,moblist_replace,complete,gauntpy/src/gauntpy/mob.py :: mob.move_slot / mob.insert (mob.py),MERGED ALIAS: frameless saved-register wrapper over the relink body.,high
0x5DDA8,moblist_remove,complete,gauntpy/src/gauntpy/mob.py :: moblist_remove,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5DDDA,moblist_remove_and_clear,complete,gauntpy/src/gauntpy/mob.py :: moblist_remove_and_clear,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5DE0A,move_mob_slot,complete,gauntpy/src/gauntpy/mob.py :: move_mob_slot,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5DE44,moblist_remove_and_clear_regs,unnecessary,none (body: mob.unlink_and_clear),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5DED4,moblist_unlink_regs,unnecessary,none (body: mob.unlink),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5DF5A,mob_place_tport_anim,complete,gauntpy/src/gauntpy/mob.py :: mob.insert (mob.py:206),MERGED ALIAS: mob.py:206 documents the 0x5DF5A-0x5DF9C placement-wrapper family.,high
0x5DF68,mob_place_shot,complete,"gauntpy/src/gauntpy/mob.py :: mob.insert (mob.py:206), slot bias 0",MERGED ALIAS: shot/dragon-fireball placement wrapper.,high
0x5DF72,mob_place_anim,complete,"gauntpy/src/gauntpy/mob.py :: mob.insert (mob.py:206), slot bias 0x11",MERGED ALIAS: general animation placement wrapper.,high
0x5DF80,exit_create_player_anim,complete,gauntpy/src/gauntpy/subsystems/exits.py :: exit_create_player_anim,"Direct port: the ROM address is annotated on the porting function's docstring/comment in exits.py, the gauntpy convention for a one-to-one transcription.",high
0x5DF8E,tport_create_splodey,complete,"gauntpy/src/gauntpy/subsystems/players.py :: players.handle_tport (players.py, 0x47CFE port)",MERGED ALIAS: handle_tport computes effect_slot = player_index + 0x19 (0x47D10) and then calls state.mobs.insert(depth_key=source_slot) (0x47D9E) -- exactly this wrapper's body.,medium-high
0x5DF9C,mob_place_explosion,complete,gauntpy/src/gauntpy/mob.py :: mob.insert (mob.py:206),MERGED ALIAS: explosion placement wrapper.,high
0x5DFA6,insert_mob_depth_sorted,complete,gauntpy/src/gauntpy/mob.py :: insert_mob_depth_sorted,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5E064,mob_depth_remove,complete,gauntpy/src/gauntpy/mob.py :: mob_depth_remove,"Direct port: the ROM address is annotated on the porting function's docstring/comment in mob.py, the gauntpy convention for a one-to-one transcription.",high
0x5E10C,ray_march_down,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: monsters._ray_march (monsters.py:1218),MERGED ALIAS: all four ray marches share _ray_march; the downward branch is commented '0x5E10C: towards row 0' at monsters.py:1231.,high
0x5E1D8,ray_march_up,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: monsters._ray_march (monsters.py:1218),"MERGED ALIAS: upward branch commented '0x5E1D8: cmpi.w #0x7C0,d2' at monsters.py:1234.",high
0x5E2A2,ray_march_left,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: monsters._ray_march (monsters.py:1218) via _PROBE_LEFT,"MERGED ALIAS. Only comment-level address evidence (monsters.py:1154 lists 0x5E10C/0x5E1D8/0x5E2A2/0x5E35E), but _ray_march is called with _PROBE_LEFT at monsters.py:1298.",high
0x5E35E,ray_march_right,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: monsters._ray_march (monsters.py:1218) via _PROBE_RIGHT,MERGED ALIAS; _ray_march called with _PROBE_RIGHT at monsters.py:1311.,high
0x5E41A,main_walls_random_move,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: main_walls_random_move,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze_objects.py, the gauntpy convention for a one-to-one transcription.",high
0x5E536,pf_stamp_update,complete,gauntpy/src/gauntpy/playfield_vram.py :: playfield_vram.pf_stamp_update,Direct port.,high
0x5E542,pf_stamp_update_regs,unnecessary,none (body: playfield_vram.pf_stamp_update),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5E57E,tile_on_screen_d4,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: tile_on_screen_d4,"Direct port: the ROM address is annotated on the porting function's docstring/comment in monsters.py, the gauntpy convention for a one-to-one transcription.",high
0x5E584,tile_on_screen_test,complete,gauntpy/src/gauntpy/subsystems/players.py :: tile_on_screen_test,"Direct port: the ROM address is annotated on the porting function's docstring/comment in players.py, the gauntpy convention for a one-to-one transcription.",high
0x5E5D2,tile_near_screen_d4,unnecessary,none (body: dragon._tile_near_screen),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly. D4 entry.,high
0x5E5D8,tile_near_screen_test,complete,gauntpy/src/gauntpy/subsystems/dragon.py :: dragon._tile_near_screen (dragon.py:267),Direct port; docstring cites 0x5E5D8 including its unsigned edge tests.,high
0x5E62A,main_walls_cyclic_move,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: main_walls_cyclic_move,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze_objects.py, the gauntpy convention for a one-to-one transcription.",high
0x5E7A6,maze_place_object_types,complete,gauntpy/src/gauntpy/subsystems/players.py :: maze_place_object_types,"Direct port: the ROM address is annotated on the porting function's docstring/comment in players.py, the gauntpy convention for a one-to-one transcription.",high
0x5E80C,maze_convert_walls_to_exits,complete,gauntpy/src/gauntpy/subsystems/players.py :: maze_convert_walls_to_exits,"Direct port: the ROM address is annotated on the porting function's docstring/comment in players.py, the gauntpy convention for a one-to-one transcription.",high
0x5E868,maze_special_floor,unnecessary,none,Converts 0x8003 alternate-wall markers to 0x8000 for wall patterns 6/11. gauntpy never writes a 0x8003 MOB picture -- assets.py:309 lists it only as a recognised marker constant -- so the conversion has no input. Wall-pattern 6/11 handling lives in maze.initialize_playfield_ram:638 and maze.py:576/581 instead.,medium
0x5E888,pf_floor_draw_xy,complete,gauntpy/src/gauntpy/maze.py :: maze.write_floor_descriptor (maze.py:243) / maze._fresh_floor_descriptor,MERGED ALIAS: register-args entry into pf_floor_update (0x5E892).,high
0x5E892,pf_floor_update,complete,gauntpy/src/gauntpy/subsystems/exits.py :: pf_floor_update,"Direct port: the ROM address is annotated on the porting function's docstring/comment in exits.py, the gauntpy convention for a one-to-one transcription.",high
0x5EA00,maze_floor_decor,complete,gauntpy/src/gauntpy/maze.py :: maze.initialize_playfield_ram (maze.py:597),MERGED: 'maze_floor_decor calls pf_floor_update once per cell' -- the per-cell floor pass is maze.py:662-667.,high
0x5EA26,pf_isblankfloor_stack,unnecessary,none (body: maze_objects.pf_isblankfloor),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5EA2E,pf_isblankfloor,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: pf_isblankfloor,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze_objects.py, the gauntpy convention for a one-to-one transcription.",high
0x5EA66,pf_is_connectable_floor_xy,complete,gauntpy/src/gauntpy/maze.py :: maze._floor_adjacency (maze.py:330) + connectable probe at maze.py:287,MERGED ALIAS: register neighbour predicate for floor connectivity.,medium-high
0x5EAB8,pf_wall_draw,complete,gauntpy/src/gauntpy/maze.py :: pf_wall_draw,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze.py, the gauntpy convention for a one-to-one transcription.",high
0x5EAC2,pf_wall_draw_stack,unnecessary,none (body: maze._wall_is_visible/_wall_adjacency),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5F024,wall_place_playfield_update,complete,gauntpy/src/gauntpy/maze.py :: maze.write_cyclic_wall_descriptor (maze.py:355),MERGED ALIAS.,high
0x5F2C0,maze_init_walls,complete,gauntpy/src/gauntpy/maze.py :: maze.initialize_playfield_ram (maze.py:597) wall pass,MERGED: 'maze_init_walls owns wall descriptor selection and its pattern-specific random draws' -- maze.py:669-677.,high
0x5F310,mob_place_tile,complete,gauntpy/src/gauntpy/maze.py :: mob_place_tile,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze.py, the gauntpy convention for a one-to-one transcription.",high
0x5F31E,pf_replace,complete,gauntpy/src/gauntpy/subsystems/shots.py :: pf_replace,"Direct port: the ROM address is annotated on the porting function's docstring/comment in shots.py, the gauntpy convention for a one-to-one transcription.",high
0x5F598,refresh_tile_visual_stack,unnecessary,none (body: maze.set_cell_descriptor),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5F5A0,refresh_tile_visual,complete,gauntpy/src/gauntpy/maze.py :: maze.set_cell_descriptor (maze.py:180),MERGED ALIAS: neighbour-refresh order reproduced at maze.py:198-231.,high
0x5F644,refresh_tile_visual_legacy,unnecessary,none,doc/07: 'Unreferenced legacy 3x3 refresh'. Superseded by refresh_tile_visual (0x5F5A0) -> maze.set_cell_descriptor.,high
0x5F772,pf_isdoor_stack,unnecessary,none (body: maze_objects._is_door),Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5F77A,pf_isdoor,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: maze_objects._is_door (maze_objects.py:177),MERGED ALIAS.,high
0x5F7C0,maze_doors_setup,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: maze_doors_setup,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze_objects.py, the gauntpy convention for a one-to-one transcription.",high
0x5F7F0,pf_door_update_surrounding_xy,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: pf_door_update_surrounding_xy,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze_objects.py, the gauntpy convention for a one-to-one transcription.",high
0x5F7FA,pf_door_update_surrounding,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: maze_objects.refresh_surrounding_door_graphics,MERGED ALIAS; invoked from maze.py:196 and maze.py:230.,high
0x5F876,pf_door_draw_xy,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: pf_door_draw_xy,"Direct port: the ROM address is annotated on the porting function's docstring/comment in maze_objects.py, the gauntpy convention for a one-to-one transcription.",high
0x5F880,pf_door_draw,complete,gauntpy/src/gauntpy/subsystems/maze_objects.py :: maze_objects.setup_door_graphics / door graphic writer,MERGED ALIAS; invoked from maze.py:1424.,high
0x5FC22,random_seeded,complete,gauntpy/src/gauntpy/rng.py :: random_seeded,"Direct port: the ROM address is annotated on the porting function's docstring/comment in rng.py, the gauntpy convention for a one-to-one transcription.",high
0x5FC26,random_bound_stack_core,complete,gauntpy/src/gauntpy/rng.py :: rng.py (module),"Transcribed disassembly in the rng.py module docstring (rng.py:5,10); the bound-stack entry shares random_core's body.",high
0x5FC2C,random_core,complete,gauntpy/src/gauntpy/rng.py :: rng.random_core / rng.py LCG,"rng.py:3 'A 16-bit LCG, ported exactly from random_core (0x5FC2C)'; the instruction-level transcription is at rng.py:10-12.",high
0x5FC46,random_word,complete,gauntpy/src/gauntpy/rng.py :: random_word,"Direct port: the ROM address is annotated on the porting function's docstring/comment in rng.py, the gauntpy convention for a one-to-one transcription.",high
0x5FC4E,getrandom,complete,gauntpy/src/gauntpy/subsystems/exits.py :: getrandom,"Direct port: the ROM address is annotated on the porting function's docstring/comment in exits.py, the gauntpy convention for a one-to-one transcription.",high
0x5FC56,pf_isff_d0,unnecessary,"none (body: players.pf_isff, 0x5FC5E)",Register/stack ABI variant that falls through into an already ported body; Python calls the single shared helper directly.,high
0x5FC5E,pf_isff,complete,gauntpy/src/gauntpy/subsystems/players.py :: pf_isff,"Direct port: the ROM address is annotated on the porting function's docstring/comment in players.py, the gauntpy convention for a one-to-one transcription.",high
0x5FCCE,pf_palette_clear,complete,gauntpy/src/gauntpy/display.py :: pf_palette_clear,"Direct port: the ROM address is annotated on the porting function's docstring/comment in display.py, the gauntpy convention for a one-to-one transcription.",high
0x5FD14,display_state_clear,complete,gauntpy/src/gauntpy/display.py :: display_state_clear,"Direct port: the ROM address is annotated on the porting function's docstring/comment in display.py, the gauntpy convention for a one-to-one transcription.",high
0x5FD58,memclear,unnecessary,none,C-runtime utility supplied by Python builtins / list slicing. (memclear),high
0x5FD64,memclear_core,unnecessary,none,C-runtime utility supplied by Python builtins / list slicing. (memclear_core),high
0x5FD6A,copy_longwords,unnecessary,none,C-runtime utility supplied by Python builtins / list slicing. (copy_longwords),high
0x5FD80,palette_fade_copy,complete,gauntpy/src/gauntpy/display.py :: palette_fade_copy,"Direct port: the ROM address is annotated on the porting function's docstring/comment in display.py, the gauntpy convention for a one-to-one transcription.",high
0x5FDB8,supersorc_place_helper,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: monsters._supersorc_place (monsters.py:2351),"MERGED: placement helper folded into _supersorc_place, called at monsters.py:2303 under the '# Super Sorcerer placement (0x5FDE0)' banner.",high
0x5FDE0,supersorc_place,complete,gauntpy/src/gauntpy/subsystems/monsters.py :: supersorc_place,"Direct port: the ROM address is annotated on the porting function's docstring/comment in monsters.py, the gauntpy convention for a one-to-one transcription.",high
